time,altitude,latitude,longitude,chlorophyll
UTC,m,degrees_north,degrees_east,mg m-3
2022-02-21T12:00:00Z,0.0,32.35,-119.86250000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.85,0.12337353
2022-02-21T12:00:00Z,0.0,32.35,-119.8375,0.12337353
2022-02-21T12:00:00Z,0.0,32.35,-119.82499999999999,0.12337353
2022-02-21T12:00:00Z,0.0,32.35,-119.8125,0.12337353
2022-02-21T12:00:00Z,0.0,32.35,-119.80000000000001,0.15285927
2022-02-21T12:00:00Z,0.0,32.35,-119.7875,0.23754486
2022-02-21T12:00:00Z,0.0,32.35,-119.775,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.76249999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.75,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.73750000000001,0.31750366
2022-02-21T12:00:00Z,0.0,32.35,-119.725,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.7125,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.69999999999999,0.17661864
2022-02-21T12:00:00Z,0.0,32.35,-119.6875,0.17661864
2022-02-21T12:00:00Z,0.0,32.35,-119.67500000000001,0.23026936
2022-02-21T12:00:00Z,0.0,32.35,-119.6625,0.23121823
2022-02-21T12:00:00Z,0.0,32.35,-119.65,0.16838685
2022-02-21T12:00:00Z,0.0,32.35,-119.63749999999999,0.16838685
2022-02-21T12:00:00Z,0.0,32.35,-119.625,0.38916153
2022-02-21T12:00:00Z,0.0,32.35,-119.61250000000001,0.38916153
2022-02-21T12:00:00Z,0.0,32.35,-119.6,0.6581069
2022-02-21T12:00:00Z,0.0,32.35,-119.5875,0.6581069
2022-02-21T12:00:00Z,0.0,32.35,-119.57499999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.5625,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.55000000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.5375,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.525,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.51249999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.5,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.48750000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.475,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.4625,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.44999999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.4375,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.42500000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.4125,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.4,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.38749999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.375,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.36250000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.35,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.3375,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.32499999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.3125,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.30000000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.2875,0.16173546
2022-02-21T12:00:00Z,0.0,32.35,-119.275,0.28834096
2022-02-21T12:00:00Z,0.0,32.35,-119.26249999999999,0.28834096
2022-02-21T12:00:00Z,0.0,32.35,-119.25,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.23750000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.225,0.13730171
2022-02-21T12:00:00Z,0.0,32.35,-119.2125,0.20996363
2022-02-21T12:00:00Z,0.0,32.35,-119.19999999999999,0.20996363
2022-02-21T12:00:00Z,0.0,32.35,-119.1875,0.24574354
2022-02-21T12:00:00Z,0.0,32.35,-119.17500000000001,0.24574354
2022-02-21T12:00:00Z,0.0,32.35,-119.1625,0.24574354
2022-02-21T12:00:00Z,0.0,32.35,-119.15,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.13749999999999,0.17844236
2022-02-21T12:00:00Z,0.0,32.35,-119.125,0.17844236
2022-02-21T12:00:00Z,0.0,32.35,-119.11250000000001,0.26142192
2022-02-21T12:00:00Z,0.0,32.35,-119.1,0.26142192
2022-02-21T12:00:00Z,0.0,32.35,-119.0875,0.24673629
2022-02-21T12:00:00Z,0.0,32.35,-119.07499999999999,0.23520413
2022-02-21T12:00:00Z,0.0,32.35,-119.0625,0.024039084
2022-02-21T12:00:00Z,0.0,32.35,-119.05000000000001,0.30470577
2022-02-21T12:00:00Z,0.0,32.35,-119.0375,0.30470577
2022-02-21T12:00:00Z,0.0,32.35,-119.025,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.01249999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-119.0,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.98750000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.975,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.9625,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.94999999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.9375,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.92500000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.9125,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.9,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.88749999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.875,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.86250000000001,0.5416167
2022-02-21T12:00:00Z,0.0,32.35,-118.85,0.5416167
2022-02-21T12:00:00Z,0.0,32.35,-118.8375,0.3665242
2022-02-21T12:00:00Z,0.0,32.35,-118.82499999999999,0.3300352
2022-02-21T12:00:00Z,0.0,32.35,-118.8125,0.3300352
2022-02-21T12:00:00Z,0.0,32.35,-118.80000000000001,0.31069764
2022-02-21T12:00:00Z,0.0,32.35,-118.7875,0.45659545
2022-02-21T12:00:00Z,0.0,32.35,-118.775,0.45659545
2022-02-21T12:00:00Z,0.0,32.35,-118.76249999999999,0.30077708
2022-02-21T12:00:00Z,0.0,32.35,-118.75,0.30077708
2022-02-21T12:00:00Z,0.0,32.35,-118.73750000000001,0.30278188
2022-02-21T12:00:00Z,0.0,32.35,-118.725,0.30278188
2022-02-21T12:00:00Z,0.0,32.35,-118.7125,0.33913505
2022-02-21T12:00:00Z,0.0,32.35,-118.69999999999999,0.33913505
2022-02-21T12:00:00Z,0.0,32.35,-118.6875,0.15430231
2022-02-21T12:00:00Z,0.0,32.35,-118.67500000000001,0.30581522
2022-02-21T12:00:00Z,0.0,32.35,-118.6625,0.40416676
2022-02-21T12:00:00Z,0.0,32.35,-118.65,0.40416676
2022-02-21T12:00:00Z,0.0,32.35,-118.63749999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.625,NaN
